0.168674,-4.49714,0.130773,34.726
-0.333223,-4.49668,0.132171,0.35605
0.168674,-4.49714,0.130773,34.726
-0.333207,-4.49668,0.132171,0.35605
0.168689,-4.49714,0.130773,34.726
-0.333198,-4.49668,0.132171,0.35605
0.168724,-4.49714,0.130773,34.726
-0.332434,-4.49668,0.132166,0.308577
0.168724,-4.49714,0.130773,34.726
-0.332434,-4.49668,0.132166,0.308577
0.169236,-4.49714,0.13077,34.758
-0.333135,-4.49669,0.132171,0.35605
0.169236,-4.49714,0.13077,34.726
-0.333118,-4.49669,0.131477,0.35605
0.168769,-4.49714,0.130773,34.726
-0.333118,-4.49669,0.131477,0.35605
0.168784,-4.49714,0.130773,34.726
-0.333101,-4.49669,0.131476,0.35605
0.168801,-4.49714,0.13021,34.726
-0.333056,-4.49668,0.131476,0.35605
0.168822,-4.49714,0.130773,34.726
-0.333056,-4.49668,0.131476,0.35605
0.168836,-4.49714,0.130773,34.726
-0.33304,-4.49668,0.13217,0.35605
0.168866,-4.49714,0.13021,34.726
-0.33301,-4.49669,0.131476,0.35605
0.168398,-4.49714,0.130213,34.6939
-0.332993,-4.49669,0.130782,0.35605
0.168895,-4.49714,0.130773,34.726
-0.332976,-4.49669,0.130782,0.35605
0.168421,-4.49715,0.130213,34.6939
-0.332967,-4.49668,0.130781,0.35605
0.168437,-4.49714,0.130213,34.6939
-0.332949,-4.49669,0.130781,0.35605
0.168467,-4.49714,0.130213,34.6939
-0.332914,-4.49668,0.131475,0.35605
0.177019,-4.49625,0.130787,34.726
-0.324584,-4.49829,0.131448,0.35605
0.177019,-4.49625,0.130787,34.726
-0.324584,-4.49829,0.131448,0.35605
0.184967,-4.49623,0.130263,34.6618
-0.315157,-4.49819,0.130004,0.35605
0.190156,-4.49628,0.130318,34.4364
-0.30831,-4.49803,0.12996,0.498464
0.191808,-4.49612,0.130498,33.2576
0.191808,-4.49612,0.130498,33.2576
0.187096,-4.4963,0.130429,33.6212
0.182035,-4.49788,0.129516,31.9437
-0.310238,-4.49546,0.130575,2.68032
0.19659,-4.49624,0.130159,31.7038
-0.296665,-4.49799,0.132576,3.01182
-0.308681,-4.49827,0.130567,4.42996
0.188325,-4.49615,0.129687,30.5559
0.183195,-4.49624,0.128631,29.3081
-0.316575,-4.49821,0.129882,5.88967
-0.805126,-4.51492,0.128799,30.5911
0.183195,-4.49624,0.128631,29.3081
-0.316575,-4.49821,0.129882,5.88967
0.179234,-4.49618,0.129906,28.4344
-0.312694,-4.49834,0.13053,6.2652
0.188217,-4.49621,0.12994,28.4344
-0.303245,-4.49815,0.13047,6.2652
-0.300838,-4.49813,0.129057,7.38844
-0.78158,-4.51482,0.129913,32.1824
0.195713,-4.49617,0.130656,27.6951
-0.300838,-4.49813,0.129057,7.38844
-0.758888,-4.50789,0.129648,32.1824
0.20605,-4.49798,0.130732,27.6951
0.197775,-4.49814,0.130216,26.5671
-0.775306,-4.50717,0.130327,33.4563
-0.294215,-4.49523,0.130285,8.27368
0.197775,-4.49814,0.130216,26.5671
-0.775306,-4.50717,0.130327,33.4563
-0.294215,-4.49523,0.130285,8.27368
0.167407,-4.49801,0.129127,23.927
-0.327861,-4.49509,0.128992,11.1328
0.172744,-4.4971,0.130387,23.7284
-0.322829,-4.49677,0.130325,11.3611
-0.821661,-4.507,0.129585,35.8644
0.169001,-4.49715,0.130393,23.4892
-0.834375,-4.51103,0.129575,36.7583
-0.32722,-4.49668,0.131678,11.6347
0.169033,-4.49715,0.130393,23.4892
-0.83433,-4.51105,0.129574,36.7583
0.171401,-4.49715,0.129768,23.6487
-0.32508,-4.49669,0.130999,11.498
0.171418,-4.49715,0.130387,23.6487
-0.32576,-4.49669,0.131001,11.5436
0.171435,-4.49715,0.130387,23.6487
-0.325741,-4.49669,0.131001,11.5436
0.170272,-4.49715,0.13039,23.6089
-0.325705,-4.49669,0.131001,11.5436
0.170878,-4.49715,0.12977,23.6089
-0.325705,-4.49669,0.131001,11.5436
0.170907,-4.49715,0.130389,23.6089
-0.325672,-4.49669,0.131,11.5436
0.170907,-4.49715,0.130389,23.6089
-0.325653,-4.49669,0.131,11.5436
0.170924,-4.49715,0.130389,23.6089
-0.325653,-4.49669,0.131,11.5436
0.170938,-4.49715,0.130389,23.6089
-0.325637,-4.49669,0.131,11.5436
0.170957,-4.49715,0.130389,23.6089
-0.325598,-4.49669,0.131,11.5436
0.170974,-4.49715,0.130389,23.6089
-0.324881,-4.49669,0.130998,11.498
0.170991,-4.49715,0.130389,23.6089
-0.324881,-4.49669,0.130998,11.498
0.171009,-4.49715,0.130389,23.6089
-0.324844,-4.49669,0.130998,11.498
0.171024,-4.49715,0.130389,23.6089
-0.324844,-4.49669,0.130998,11.498
0.17104,-4.49715,0.130389,23.6089
-0.324827,-4.49669,0.130325,11.498
0.171057,-4.49715,0.130389,23.6089
-0.324806,-4.49668,0.130997,11.498
0.171092,-4.49715,0.130389,23.6089
-0.324769,-4.49669,0.130997,11.498
0.17111,-4.49715,0.12977,23.6089
-0.32472,-4.49669,0.130997,11.498
0.171145,-4.49715,0.130389,23.6089
-0.32401,-4.49668,0.130995,11.4524
0.171145,-4.49715,0.130389,23.6089
-0.323991,-4.49668,0.130995,11.4524
0.171186,-4.49715,0.130389,23.6089
-0.324664,-4.49669,0.131669,11.498
0.171186,-4.49715,0.130389,23.6089
-0.324653,-4.49668,0.131669,11.498
0.171195,-4.49715,0.130389,23.6089
-0.324653,-4.49668,0.131669,11.498
0.171215,-4.49715,0.130389,23.6089
-0.32463,-4.49668,0.131669,11.498
0.171258,-4.49715,0.130389,23.6089
-0.324583,-4.49668,0.131668,11.498
0.171258,-4.49715,0.130389,23.6089
-0.324583,-4.49668,0.131668,11.498
0.171296,-4.49715,0.130389,23.6089
-0.32454,-4.49668,0.131668,11.498
0.171296,-4.49715,0.130389,23.6089
-0.32454,-4.49668,0.131668,11.498
0.171314,-4.49715,0.130389,23.6089
-0.32452,-4.49668,0.131668,11.498
0.17133,-4.49715,0.130389,23.6089
-0.324502,-4.49668,0.131668,11.498
0.171363,-4.49715,0.130389,23.6089
-0.324467,-4.49669,0.131668,11.498
0.170818,-4.49715,0.130391,23.569
-0.324416,-4.49668,0.131667,11.498
0.170818,-4.49715,0.130391,23.569
-0.324416,-4.49668,0.131667,11.498
0.171444,-4.49715,0.130389,23.6089
-0.324366,-4.49669,0.13234,11.498
0.171453,-4.49715,0.13039,23.6089
-0.324366,-4.49669,0.13234,11.498
0.170882,-4.49715,0.130391,23.569
-0.325043,-4.49668,0.132341,11.5436
0.170913,-4.49715,0.130391,23.569
-0.32501,-4.49669,0.132341,11.5436
0.17093,-4.49715,0.130391,23.569
-0.324989,-4.49668,0.132341,11.5436
0.170943,-4.49715,0.13101,23.569
-0.324275,-4.49668,0.132339,11.498
0.170961,-4.49715,0.130391,23.569
-0.324955,-4.49668,0.131668,11.5436
0.170978,-4.49715,0.130391,23.569
-0.324936,-4.49668,0.131668,11.5436
0.170996,-4.49715,0.130391,23.569
-0.324186,-4.49668,0.131666,11.498
0.171024,-4.49715,0.130391,23.569
-0.324186,-4.49668,0.131666,11.498
0.171055,-4.49715,0.130391,23.569
-0.324851,-4.49668,0.131667,11.5436
0.171078,-4.49715,0.130391,23.569
-0.324127,-4.49668,0.131665,11.498
0.170505,-4.49715,0.130393,23.5291
-0.324807,-4.49669,0.131667,11.5436
0.171104,-4.49715,0.130391,23.569
-0.324795,-4.49668,0.132339,11.5436
0.171122,-4.49715,0.130391,23.569
-0.324775,-4.49668,0.132339,11.5436
-0.327187,-4.49669,0.131678,11.6347
0.17114,-4.49715,0.129773,23.569
-0.324739,-4.49668,0.132339,11.5436
-0.831739,-4.51104,0.129557,36.7278
0.171156,-4.49715,0.129773,23.5291
-0.324717,-4.49668,0.131666,11.5436
-0.831701,-4.51104,0.129557,36.7278
0.170586,-4.49715,0.130393,23.5291
-0.324717,-4.49668,0.131666,11.5436
-0.831701,-4.51104,0.129557,36.7278
0.170621,-4.49715,0.130393,23.5291
-0.324677,-4.49668,0.131666,11.5436
-0.830802,-4.51104,0.130295,36.6973
0.170621,-4.49715,0.130393,23.5291
-0.324677,-4.49668,0.131666,11.5436
-0.830802,-4.51104,0.130295,36.6973
0.170645,-4.49715,0.130393,23.5291
-0.323954,-4.49669,0.131664,11.498
-0.831595,-4.51105,0.130296,36.7278
0.171244,-4.49715,0.130392,23.569
-0.323918,-4.49668,0.131664,11.498
-0.831531,-4.51104,0.129555,36.7278
0.171267,-4.49715,0.130392,23.569
-0.323896,-4.49668,0.131664,11.498
-0.831495,-4.51104,0.129555,36.7278
0.171286,-4.49715,0.130392,23.569
-0.323896,-4.49668,0.131664,11.498
-0.831495,-4.51104,0.129555,36.7278
0.170723,-4.49715,0.130393,23.5291
-0.324565,-4.49668,0.131665,11.5436
-0.831447,-4.51104,0.129555,36.7278
0.170773,-4.49715,0.130393,23.5291
-0.324509,-4.49669,0.132337,11.5436
-0.832188,-4.51105,0.129556,36.7583
0.170773,-4.49715,0.130393,23.5291
-0.324509,-4.49669,0.132337,11.5436
-0.832188,-4.51105,0.129556,36.7583
0.170782,-4.49715,0.129775,23.5291
-0.324499,-4.49668,0.132337,11.5436
-0.832167,-4.51104,0.129556,36.7583
0.170805,-4.49715,0.130393,23.5291
-0.324474,-4.49669,0.132337,11.5436
-0.8313,-4.51105,0.129554,36.7278
0.17082,-4.49715,0.130393,23.5291
-0.324457,-4.49669,0.132337,11.5436
-0.831273,-4.51105,0.129553,36.7278
0.17083,-4.49715,0.130393,23.5291
-0.324445,-4.49668,0.132337,11.5436
-0.831248,-4.51104,0.129553,36.7278
0.170853,-4.49715,0.130394,23.5291
-0.324419,-4.49668,0.132337,11.5436
-0.831204,-4.51104,0.129553,36.7278
0.170862,-4.49715,0.130394,23.5291
-0.324381,-4.49668,0.132336,11.5436
-0.831141,-4.51104,0.129552,36.7278
0.170887,-4.49715,0.130394,23.5291
-0.324381,-4.49668,0.132336,11.5436
0.170904,-4.49715,0.130394,23.5291
-0.324362,-4.49668,0.132336,11.5436
