-0.332485,-4.49669,0.131473,-1.96936e-07
0.16868,-4.49714,0.130773,-2.40854e-07
-0.332485,-4.49669,0.131473,-2.40854e-07
0.168696,-4.49714,0.130773,-2.52471e-07
-0.33245,-4.49668,0.132167,-2.52471e-07
0.168711,-4.49714,0.130773,-2.77841e-07
-0.33245,-4.49668,0.132167,-2.77841e-07
0.168724,-4.49714,0.130773,-2.80611e-07
-0.333168,-4.49669,0.132171,-2.80611e-07
0.168732,-4.49714,0.130773,-3.35684e-07
-0.333159,-4.49668,0.132171,-3.35684e-07
0.16923,-4.49714,0.130206,-2.97087e-07
-0.333126,-4.49668,0.132171,-2.97087e-07
0.16876,-4.49714,0.130773,-2.95482e-07
-0.333126,-4.49668,0.132171,-2.95482e-07
0.168776,-4.49714,0.130773,-3.07353e-07
-0.333092,-4.49669,0.131476,-3.07353e-07
0.168793,-4.49714,0.13021,-3.00725e-07
-0.333075,-4.49669,0.131476,-3.00725e-07
0.168807,-4.49714,0.130773,-3.11962e-07
-0.333056,-4.49668,0.131476,-3.11962e-07
0.168822,-4.49714,0.130773,-3.19402e-07
-0.333056,-4.49668,0.131476,-3.19402e-07
0.168842,-4.49714,0.130773,-3.45909e-07
-0.333034,-4.49668,0.131476,-3.45909e-07
0.168858,-4.49714,0.130773,-3.1578e-07
-0.333018,-4.49669,0.131476,-3.1578e-07
0.168873,-4.49714,0.13021,-3.13055e-07
-0.332982,-4.49668,0.131476,-3.13055e-07
0.168406,-4.49714,0.130213,-3.17022e-07
-0.332965,-4.49668,0.130781,-3.17022e-07
0.168421,-4.49715,0.130213,-3.17022e-07
-0.332948,-4.49668,0.130781,-3.17022e-07
0.168437,-4.49714,0.130213,-3.20687e-07
-0.332948,-4.49668,0.130781,-3.20687e-07
0.168452,-4.49714,0.130213,-0.000116319
-0.332931,-4.49668,0.130781,-0.000116319
0.168467,-4.49714,0.130213,-0.000234174
-0.332914,-4.49668,0.131475,-0.000234174
0.181555,-4.49622,0.130804,-0.000234468
-0.31978,-4.49828,0.131416,-0.000234468
0.181555,-4.49622,0.130804,-0.00023699
-0.311647,-4.4953,0.129935,-0.00023699
-0.309088,-4.49534,0.1306,-0.000239527
0.183672,-4.49795,0.130444,-0.000239527
-0.309088,-4.49534,0.1306,-0.000230208
0.183672,-4.49795,0.130444,-0.000230208
-0.316271,-4.49512,0.131992,-0.000232481
0.184285,-4.49808,0.130537,-0.000232481
-0.30153,-4.49794,0.130573,-0.000235028
-0.300083,-4.49538,0.132549,-0.000235028
0.193057,-4.49799,0.130174,-0.000235099
-0.300083,-4.49538,0.132549,-0.000235099
0.190755,-4.4962,0.129195,-0.000237283
0.190755,-4.4962,0.129195,-0.000235162
-0.301785,-4.49674,0.129149,-0.000235162
0.192345,-4.4961,0.12866,-0.000235212
-0.306987,-4.4983,0.129828,-0.000235212
0.195838,-4.49623,0.129982,-0.000235228
-0.297133,-4.49801,0.130423,-0.000235228
0.195838,-4.49623,0.129982,-0.000235258
-0.297133,-4.49801,0.130423,-0.000235258
0.192458,-4.49713,0.130177,-0.000225072
-0.787424,-4.51102,0.130476,-0.000225072
-0.299801,-4.49667,0.130342,-0.000225072
0.192458,-4.49713,0.130177,-0.00024862
-0.787424,-4.51102,0.130476,-0.00024862
-0.299801,-4.49667,0.130342,-0.00024862
0.185122,-4.49613,0.130246,-9.34609e-05
-0.31057,-4.49836,0.129694,-9.34609e-05
-0.800688,-4.51536,0.130466,-9.34609e-05
0.198677,-4.4975,0.130327,-2.11719e-05
-0.296232,-4.49612,0.129581,-2.11719e-05
-0.772534,-4.50956,0.130158,-2.11719e-05
0.198677,-4.4975,0.130327,4.02831e-06
-0.296232,-4.49612,0.129581,4.02831e-06
0.172545,-4.49715,0.130384,1.87573e-06
-0.323023,-4.49668,0.130322,1.87573e-06
0.171392,-4.49715,0.130387,1.18823e-06
-0.325789,-4.49669,0.131001,1.18823e-06
0.171417,-4.49715,0.130387,8.15391e-07
-0.325761,-4.49669,0.131001,8.15391e-07
0.170837,-4.49715,0.130388,4.8807e-07
-0.325751,-4.49669,0.131001,4.8807e-07
0.170289,-4.49715,0.13039,3.22994e-07
-0.325704,-4.49669,0.131,3.22994e-07
0.170289,-4.49715,0.13039,-3.35319e-09
-0.325704,-4.49669,0.131,-3.35319e-09
0.170907,-4.49715,0.130389,-1.03983e-07
-0.325652,-4.49668,0.131,-1.03983e-07
0.170924,-4.49715,0.130389,-1.94091e-07
-0.325652,-4.49668,0.131,-1.94091e-07
0.170966,-4.49715,0.130389,-2.60698e-07
-0.325606,-4.49669,0.131,-2.60698e-07
0.170966,-4.49715,0.130389,-3.00897e-07
-0.324889,-4.49669,0.130998,-3.00897e-07
0.170985,-4.49715,0.12977,-2.85866e-07
-0.324889,-4.49669,0.130998,-2.85866e-07
0.171001,-4.49715,0.12977,-3.2275e-07
-0.324871,-4.49669,0.130998,-3.2275e-07
0.171017,-4.49715,0.130389,-3.30955e-07
-0.324819,-4.49669,0.130997,-3.30955e-07
0.171047,-4.49715,0.130389,-3.49964e-07
-0.324819,-4.49669,0.130997,-3.49964e-07
0.171064,-4.49715,0.130389,-3.58499e-07
-0.3248,-4.49669,0.130997,-3.58499e-07
0.171102,-4.49715,0.130389,-3.71286e-07
-0.324058,-4.49668,0.130995,-3.71286e-07
0.171102,-4.49715,0.130389,-3.53355e-07
-0.324058,-4.49668,0.130995,-3.53355e-07
0.171128,-4.49715,0.130389,-3.66951e-07
-0.324727,-4.49669,0.130997,-3.66951e-07
0.171146,-4.49715,0.130389,-3.54368e-07
-0.324673,-4.49669,0.130996,-3.54368e-07
0.171178,-4.49715,0.130389,-3.68071e-07
-0.324652,-4.49668,0.131669,-3.68071e-07
0.171195,-4.49715,0.130389,-3.55591e-07
-0.324652,-4.49668,0.131669,-3.55591e-07
0.171216,-4.49715,0.129771,-3.38632e-07
-0.323905,-4.49668,0.131667,-3.38632e-07
0.17124,-4.49715,0.130389,-3.69246e-07
-0.323905,-4.49668,0.131667,-3.69246e-07
0.171258,-4.49715,0.130389,-3.69367e-07
-0.324568,-4.49668,0.131668,-3.69367e-07
0.171272,-4.49715,0.130389,-4.10086e-07
-0.324568,-4.49668,0.131668,-4.10086e-07
0.171286,-4.49715,0.130389,-3.69493e-07
-0.324552,-4.49669,0.131668,-3.69493e-07
0.171305,-4.49715,0.130389,-3.73242e-07
