1.5021,0.560861,0.0215598
0.919759,0.496378,-0.0118011
1.25893,0.515751,-0.009895
5.70768,0.826008,0.0129042
6.13904,0.856459,-0.00331569
8.53057,0.822821,0.0877422
9.19549,0.876425,0.147681
10.104,1.13936,0.201405
10.6155,1.05803,0.126067
9.44821,1.01146,0.0616928
6.14108,2.62696,0.36159
4.9547,2.53285,0.237421
-2.47265,2.07088,0.239133
-2.54272,2.06587,0.230815
-3.08312,2.08344,0.217236
-7.17082,3.83723,0.0525699
-9.43063,3.04552,-0.359092
-4.34836,0.776873,0.137245
-5.1589,0.594942,0.148096
