0.703831,2.37188,0.265038
0.703952,1.8898,0.254694
0.702771,1.85304,0.259651
-1.19801,-0.191172,0.250893
-1.16372,-0.328628,0.240692
-1.17354,-0.419945,0.231295
-1.17386,-0.412218,0.222015
-1.18731,-0.391763,0.219349
-1.17654,-0.255,0.214882
-1.17879,0.747796,0.315239
-1.17837,-0.0921557,0.248773
-1.17833,-0.0911582,0.249582
0.198775,2.35244,0.264821
0.201068,1.8558,0.251213
0.199015,2.34498,0.261344
0.204394,2.47949,0.263
0.204791,2.40188,0.254212
-1.67816,-0.450475,0.251375
